,age,job,marital,education,balance,duration,campaign,previous,poutcome,default_cat,housing_cat,loan_cat,deposit_cat,recent_pdays
336,26,blue-collar,single,secondary,-46,382,7,0,unknown,0,1,0,1,0.0001
337,52,other,married,tertiary,2269,1210,1,0,unknown,0,0,0,1,0.0001
338,54,pink-collar,married,unknown,386,838,1,0,unknown,0,0,1,1,0.0001
339,56,white-collar,married,tertiary,0,422,1,0,unknown,0,0,1,1,0.0001
340,57,white-collar,married,tertiary,9103,1098,2,0,unknown,0,0,1,1,0.0001
341,29,blue-collar,single,secondary,908,1663,1,0,unknown,0,1,0,1,0.0001
342,47,technician,married,tertiary,1694,560,3,0,unknown,0,0,1,1,0.0001
343,57,white-collar,married,tertiary,-92,1617,1,0,unknown,0,1,1,1,0.0001
344,40,blue-collar,married,secondary,188,570,2,0,unknown,0,1,1,1,0.0001
345,46,pink-collar,divorced,secondary,0,1023,3,0,unknown,0,0,0,1,0.0001
346,43,blue-collar,single,secondary,740,585,2,0,unknown,0,1,0,1,0.0001
347,45,white-collar,married,tertiary,655,693,3,0,unknown,0,0,0,1,0.0001
348,24,white-collar,married,secondary,867,546,10,0,unknown,0,1,0,1,0.0001
349,40,blue-collar,married,secondary,1009,1036,5,0,unknown,0,1,1,1,0.0001
350,38,pink-collar,divorced,unknown,6360,1409,2,0,unknown,0,0,0,1,0.0001
351,36,other,married,tertiary,4145,988,4,0,unknown,0,0,0,1,0.0001
352,27,blue-collar,single,secondary,-27,498,2,0,unknown,1,0,0,1,0.0001
353,26,white-collar,single,primary,-122,670,3,0,unknown,0,1,0,1,0.0001
354,43,white-collar,married,tertiary,149,662,2,0,unknown,0,1,0,1,0.0001
355,25,blue-collar,single,primary,52,528,2,0,unknown,0,1,0,1,0.0001
356,27,blue-collar,married,tertiary,335,519,3,0,unknown,0,1,0,1,0.0001
357,30,technician,married,tertiary,526,677,3,0,unknown,0,1,1,1,0.0001
358,28,white-collar,single,secondary,-7,3183,2,0,unknown,0,0,1,1,0.0001
359,27,blue-collar,married,primary,-413,422,6,0,unknown,0,0,1,1,0.0001
360,32,white-collar,divorced,secondary,-241,856,2,0,unknown,0,0,1,1,0.0001
361,41,blue-collar,single,secondary,75,479,9,0,unknown,0,1,0,1,0.0001
362,37,technician,single,tertiary,0,1135,2,0,unknown,0,0,0,1,0.0001
363,27,technician,single,secondary,158,650,2,0,unknown,0,0,0,1,0.0001
364,29,pink-collar,single,secondary,84,587,3,0,unknown,0,0,1,1,0.0001
365,33,pink-collar,married,secondary,114,676,1,0,unknown,0,0,1,1,0.0001
366,36,technician,married,primary,0,584,1,0,unknown,0,0,0,1,0.0001
367,28,blue-collar,single,secondary,-127,1044,3,0,unknown,0,1,0,1,0.0001
368,55,blue-collar,married,secondary,49,494,4,0,unknown,0,1,0,1,0.0001
369,51,technician,married,secondary,216,615,2,0,unknown,0,0,0,1,0.0001
370,39,technician,single,secondary,506,718,2,0,unknown,0,1,0,1,0.0001
371,42,blue-collar,divorced,primary,213,434,3,0,unknown,0,1,0,1,0.0001
372,33,pink-collar,single,secondary,170,782,1,0,unknown,0,0,0,1,0.0001
373,36,entrepreneur,divorced,tertiary,776,722,3,0,unknown,0,0,1,1,0.0001
374,45,technician,married,secondary,879,621,2,0,unknown,0,0,0,1,0.0001
375,37,self-employed,married,secondary,1633,629,2,0,unknown,0,0,0,1,0.0001
376,46,other,married,secondary,926,385,5,0,unknown,0,0,0,1,0.0001
377,32,self-employed,single,tertiary,2559,889,1,0,unknown,0,0,0,1,0.0001
378,28,technician,single,secondary,909,532,1,0,unknown,0,0,1,1,0.0001
379,45,white-collar,divorced,secondary,-176,574,1,0,unknown,0,0,1,1,0.0001
380,41,blue-collar,single,secondary,1085,599,1,0,unknown,1,1,1,1,0.0001
381,59,blue-collar,divorced,primary,1265,849,1,0,unknown,0,0,1,1,0.0001
382,47,technician,single,secondary,-239,973,3,0,unknown,0,1,1,1,0.0001
383,31,blue-collar,single,secondary,726,719,2,0,unknown,0,0,0,1,0.0001
384,31,white-collar,single,tertiary,296,509,4,0,unknown,0,0,1,1,0.0001
385,33,entrepreneur,married,secondary,-627,740,1,0,unknown,0,1,1,1,0.0001
386,52,entrepreneur,married,tertiary,-468,534,1,0,unknown,1,0,0,1,0.0001
387,26,self-employed,single,secondary,551,531,1,0,unknown,0,0,0,1,0.0001
388,25,technician,single,secondary,0,634,1,0,unknown,0,0,1,1,0.0001
389,25,blue-collar,married,secondary,101,460,3,0,unknown,0,0,1,1,0.0001
390,28,blue-collar,single,secondary,517,681,1,0,unknown,0,0,1,1,0.0001
391,33,entrepreneur,divorced,tertiary,37,1082,1,0,unknown,0,0,1,1,0.0001
392,45,white-collar,divorced,tertiary,854,730,1,0,unknown,0,0,1,1,0.0001
393,36,pink-collar,married,secondary,30,716,5,0,unknown,0,0,1,1,0.0001
394,26,blue-collar,single,secondary,81,803,2,0,unknown,1,0,1,1,0.0001
395,38,technician,married,secondary,0,635,1,0,unknown,0,0,0,1,0.0001
396,56,blue-collar,single,secondary,663,819,3,0,unknown,0,0,1,1,0.0001
397,26,white-collar,single,secondary,102,658,2,0,unknown,0,0,1,1,0.0001
398,26,technician,married,secondary,370,1061,4,0,unknown,0,0,1,1,0.0001
399,25,blue-collar,single,secondary,189,687,2,0,unknown,0,0,1,1,0.0001
400,26,other,single,secondary,111,537,1,0,unknown,0,0,0,1,0.0001
401,40,blue-collar,married,primary,665,781,1,0,unknown,0,1,0,1,0.0001
402,37,white-collar,married,primary,214,645,1,0,unknown,0,1,0,1,0.0001
403,43,blue-collar,single,primary,0,1242,1,0,unknown,0,0,0,1,0.0001
404,41,pink-collar,divorced,tertiary,1583,662,1,0,unknown,0,1,0,1,0.0001
405,49,blue-collar,married,secondary,0,625,1,0,unknown,0,0,1,1,0.0001
406,29,white-collar,divorced,tertiary,0,426,3,0,unknown,1,0,1,1,0.0001
407,39,pink-collar,divorced,secondary,687,869,1,0,unknown,0,1,0,1,0.0001
408,38,white-collar,married,tertiary,327,556,5,0,unknown,1,1,1,1,0.0001
409,26,technician,married,secondary,-119,359,5,0,unknown,0,0,1,1,0.0001
410,32,white-collar,married,tertiary,794,1014,1,0,unknown,0,1,1,1,0.0001
411,33,blue-collar,married,primary,-191,1290,4,0,unknown,0,1,1,1,0.0001
412,31,white-collar,single,tertiary,409,564,5,0,unknown,0,0,1,1,0.0001
413,49,blue-collar,married,primary,3,1439,6,0,unknown,0,0,1,1,0.0001
414,27,other,single,primary,9,919,2,0,unknown,0,0,1,1,0.0001
415,30,blue-collar,single,secondary,155,1426,3,0,unknown,0,1,1,1,0.0001
416,35,blue-collar,married,secondary,1330,901,1,0,unknown,0,0,0,1,0.0001
417,26,blue-collar,single,secondary,-29,998,4,0,unknown,0,1,0,1,0.0001
418,45,entrepreneur,married,unknown,3133,804,1,0,unknown,0,1,1,1,0.0001
419,34,white-collar,married,secondary,-33,961,1,0,unknown,0,1,1,1,0.0001
420,28,white-collar,single,secondary,-170,720,2,0,unknown,0,0,1,1,0.0001
421,25,blue-collar,single,secondary,1243,1341,7,0,unknown,0,0,1,1,0.0001
422,30,blue-collar,single,secondary,1598,634,1,0,unknown,0,1,0,1,0.0001
423,30,pink-collar,married,secondary,5,829,5,0,unknown,0,0,1,1,0.0001
424,47,pink-collar,married,secondary,367,476,4,0,unknown,0,1,0,1,0.0001
425,57,white-collar,divorced,secondary,658,724,1,0,unknown,0,0,0,1,0.0001
426,38,white-collar,married,tertiary,1722,500,1,0,unknown,0,1,0,1,0.0001
427,54,technician,married,secondary,-315,2029,1,0,unknown,0,0,1,1,0.0001
428,25,blue-collar,single,primary,2483,1499,3,0,unknown,0,0,0,1,0.0001
429,30,blue-collar,married,secondary,0,1399,1,0,unknown,0,1,1,1,0.0001
430,26,white-collar,single,tertiary,45,1187,3,0,unknown,0,0,0,1,0.0001
431,31,other,married,primary,46,487,1,0,unknown,0,1,0,1,0.0001
432,29,blue-collar,single,secondary,482,1097,3,0,unknown,0,0,1,1,0.0001
433,49,blue-collar,married,secondary,3728,1060,2,0,unknown,0,1,0,1,0.0001
434,60,other,divorced,secondary,1099,764,2,0,unknown,0,0,0,1,0.0001
435,60,white-collar,married,tertiary,2222,1120,2,0,unknown,0,1,0,1,0.0001
436,29,white-collar,single,tertiary,983,963,2,0,unknown,0,1,0,1,0.0001
437,55,white-collar,divorced,secondary,204,1973,2,0,unknown,0,1,0,1,0.0001
438,44,white-collar,married,secondary,1074,911,2,0,unknown,0,1,0,1,0.0001
439,47,technician,married,secondary,3466,853,2,0,unknown,0,1,0,1,0.0001
440,35,white-collar,married,secondary,-203,1649,2,0,unknown,0,1,0,1,0.0001
441,35,entrepreneur,married,secondary,2436,1397,3,0,unknown,0,0,1,1,0.0001
442,38,technician,married,secondary,976,766,3,0,unknown,0,1,0,1,0.0001
443,34,entrepreneur,married,tertiary,146,788,2,0,unknown,0,1,0,1,0.0001
444,50,technician,married,secondary,156,1130,3,0,unknown,0,0,1,1,0.0001
445,43,white-collar,married,tertiary,189,1062,4,0,unknown,0,1,0,1,0.0001
446,44,white-collar,divorced,secondary,163,1669,2,0,unknown,0,1,0,1,0.0001
447,51,pink-collar,divorced,secondary,242,1336,4,0,unknown,0,0,1,1,0.0001
448,31,technician,married,secondary,1173,444,3,0,unknown,0,1,0,1,0.0001
449,39,technician,married,tertiary,0,894,7,0,unknown,0,1,0,1,0.0001
450,59,white-collar,married,tertiary,296,805,3,0,unknown,0,0,1,1,0.0001
451,25,pink-collar,single,secondary,333,1056,2,0,unknown,0,0,1,1,0.0001
452,58,white-collar,married,tertiary,3864,815,4,0,unknown,0,1,0,1,0.0001
453,30,entrepreneur,married,primary,2686,808,3,0,unknown,0,1,0,1,0.0001
454,34,blue-collar,single,primary,-109,860,4,0,unknown,0,1,0,1,0.0001
455,51,pink-collar,divorced,secondary,65,881,1,0,unknown,0,0,1,1,0.0001
456,60,other,married,secondary,597,981,1,0,unknown,0,0,0,1,0.0001
457,51,entrepreneur,married,secondary,-799,1001,3,0,unknown,0,0,1,1,0.0001
458,37,white-collar,divorced,tertiary,1775,514,5,0,unknown,0,0,0,1,0.0001
459,30,blue-collar,single,primary,0,716,3,0,unknown,0,0,0,1,0.0001
460,46,entrepreneur,divorced,secondary,-563,769,4,0,unknown,0,0,1,1,0.0001
461,29,other,single,tertiary,5,889,5,0,unknown,0,0,0,1,0.0001
462,27,entrepreneur,married,tertiary,139,448,5,0,unknown,0,0,0,1,0.0001
463,28,white-collar,single,tertiary,0,767,5,0,unknown,0,1,0,1,0.0001
464,34,blue-collar,single,secondary,855,578,1,0,unknown,0,1,0,1,0.0001
465,29,blue-collar,single,unknown,694,1806,4,0,unknown,0,1,1,1,0.0001
466,27,white-collar,single,tertiary,151,496,1,0,unknown,0,1,0,1,0.0001
467,26,technician,single,secondary,354,586,1,0,unknown,0,0,0,1,0.0001
468,36,white-collar,married,tertiary,673,689,1,0,unknown,0,1,0,1,0.0001
469,44,blue-collar,married,primary,1265,555,1,0,unknown,0,1,0,1,0.0001
470,39,blue-collar,married,tertiary,597,686,6,0,unknown,0,0,0,1,0.0001
471,30,technician,married,secondary,-393,435,1,0,unknown,0,1,1,1,0.0001
472,31,other,divorced,tertiary,256,873,2,0,unknown,0,1,0,1,0.0001
473,56,blue-collar,married,primary,0,1222,1,0,unknown,0,1,0,1,0.0001
474,29,blue-collar,married,secondary,2870,988,1,0,unknown,0,1,0,1,0.0001
475,43,blue-collar,married,secondary,184,1019,11,0,unknown,0,0,1,1,0.0001
476,32,blue-collar,married,secondary,1905,709,2,0,unknown,0,1,0,1,0.0001
477,30,white-collar,single,secondary,-36,561,9,0,unknown,0,0,0,1,0.0001
478,40,blue-collar,married,secondary,-839,1018,2,0,unknown,0,1,1,1,0.0001
479,42,pink-collar,married,secondary,3465,1039,2,0,unknown,0,1,1,1,0.0001
480,27,other,married,secondary,119,781,2,0,unknown,0,1,0,1,0.0001
481,35,white-collar,married,tertiary,36,1656,5,0,unknown,0,0,1,1,0.0001
482,35,pink-collar,married,primary,113,923,2,0,unknown,0,1,0,1,0.0001
483,32,blue-collar,single,secondary,118,1275,1,0,unknown,0,1,0,1,0.0001
484,39,technician,married,secondary,251,342,2,0,unknown,0,1,0,1,0.0001
485,31,blue-collar,divorced,secondary,-277,1008,2,0,unknown,0,1,0,1,0.0001
486,26,pink-collar,single,secondary,-189,538,2,0,unknown,0,0,1,1,0.0001
487,42,white-collar,married,tertiary,4,795,1,0,unknown,0,1,0,1,0.0001
488,27,pink-collar,single,secondary,1820,1027,1,0,unknown,0,1,0,1,0.0001
489,33,self-employed,divorced,secondary,1904,1584,2,0,unknown,0,1,0,1,0.0001
490,51,blue-collar,married,primary,201,582,2,0,unknown,0,1,0,1,0.0001
491,33,white-collar,married,secondary,0,1448,7,0,unknown,0,1,0,1,0.0001
492,30,technician,single,tertiary,178,656,3,0,unknown,0,0,0,1,0.0001
493,52,pink-collar,married,primary,3798,1208,1,0,unknown,0,1,0,1,0.0001
494,42,blue-collar,divorced,primary,301,1175,2,0,unknown,0,1,0,1,0.0001
495,31,white-collar,divorced,tertiary,294,536,5,0,unknown,0,1,0,1,0.0001
496,27,pink-collar,married,secondary,0,991,5,0,unknown,0,1,0,1,0.0001
497,44,blue-collar,single,secondary,292,1153,4,0,unknown,0,0,1,1,0.0001
498,40,entrepreneur,divorced,secondary,2998,623,3,0,unknown,0,1,0,1,0.0001
499,46,pink-collar,divorced,primary,2084,1081,2,0,unknown,0,1,0,1,0.0001
500,32,pink-collar,divorced,secondary,454,978,1,0,unknown,0,1,0,1,0.0001
501,56,technician,divorced,secondary,179,536,1,0,unknown,0,0,0,1,0.0001
502,33,blue-collar,married,secondary,661,968,1,0,unknown,0,1,0,1,0.0001
503,33,blue-collar,married,secondary,89,278,2,0,unknown,0,1,0,1,0.0001
504,32,self-employed,married,primary,102,560,1,0,unknown,0,1,0,1,0.0001
505,41,blue-collar,divorced,primary,138,640,3,0,unknown,0,1,0,1,0.0001
506,31,white-collar,single,secondary,622,420,1,0,unknown,0,0,0,1,0.0001
507,30,white-collar,divorced,secondary,10,658,2,0,unknown,0,1,0,1,0.0001
508,34,white-collar,divorced,secondary,-251,641,1,0,unknown,0,0,0,1,0.0001
509,43,entrepreneur,married,secondary,104,635,3,0,unknown,0,1,0,1,0.0001
510,28,blue-collar,married,secondary,173,588,7,0,unknown,0,0,0,1,0.0001
511,32,white-collar,divorced,secondary,-46,1373,4,0,unknown,0,0,1,1,0.0001
512,31,blue-collar,divorced,secondary,0,913,4,0,unknown,0,1,1,1,0.0001
513,35,entrepreneur,single,tertiary,145,799,2,0,unknown,0,1,0,1,0.0001
514,31,white-collar,married,tertiary,325,1139,2,0,unknown,0,1,0,1,0.0001
515,25,pink-collar,single,secondary,2311,1105,2,0,unknown,0,0,1,1,0.0001
516,56,other,divorced,tertiary,158,854,1,0,unknown,0,0,1,1,0.0001
517,47,technician,married,secondary,1981,919,2,0,unknown,0,1,0,1,0.0001
518,39,white-collar,married,tertiary,1423,733,3,0,unknown,0,1,0,1,0.0001
519,51,white-collar,married,tertiary,2455,553,1,0,unknown,0,1,0,1,0.0001
520,54,technician,divorced,secondary,859,710,1,0,unknown,0,0,1,1,0.0001
521,58,other,married,unknown,9004,891,4,0,unknown,0,0,0,1,0.0001
522,42,other,married,unknown,970,691,10,0,unknown,0,1,0,1,0.0001
523,56,pink-collar,married,primary,486,1877,1,0,unknown,0,0,1,1,0.0001
524,55,pink-collar,married,secondary,127,1130,8,0,unknown,0,1,0,1,0.0001
525,26,blue-collar,single,primary,409,577,2,0,unknown,0,1,0,1,0.0001
526,40,white-collar,single,secondary,664,1342,2,0,unknown,0,0,0,1,0.0001
527,26,technician,single,secondary,223,1002,3,0,unknown,0,0,1,1,0.0001
528,35,white-collar,single,tertiary,-324,985,11,0,unknown,0,0,1,1,0.0001
529,34,pink-collar,single,secondary,-30,1360,3,0,unknown,0,0,0,1,0.0001
530,41,white-collar,single,tertiary,1253,1134,5,0,unknown,0,0,0,1,0.0001
531,44,white-collar,married,primary,4758,712,6,0,unknown,0,1,0,1,0.0001
532,33,white-collar,single,tertiary,30,1077,1,0,unknown,0,1,0,1,0.0001
533,36,white-collar,divorced,tertiary,81,560,1,0,unknown,0,0,1,1,0.0001
534,38,technician,married,secondary,0,1545,1,0,unknown,0,1,0,1,0.0001
535,35,technician,married,tertiary,328,654,2,0,unknown,0,1,0,1,0.0001
536,41,technician,single,tertiary,145,1833,2,0,unknown,0,0,0,1,0.0001
537,41,white-collar,divorced,unknown,465,1508,1,0,unknown,0,1,0,1,0.0001
538,28,blue-collar,married,secondary,751,598,5,0,unknown,0,1,0,1,0.0001
539,26,pink-collar,married,secondary,-379,1237,7,0,unknown,0,1,1,1,0.0001
540,39,blue-collar,single,secondary,0,864,4,0,unknown,0,0,0,1,0.0001
541,25,white-collar,married,unknown,349,1037,8,0,unknown,0,1,0,1,0.0001
542,37,white-collar,married,secondary,1110,802,11,0,unknown,0,1,0,1,0.0001
543,25,white-collar,married,secondary,2228,754,1,0,unknown,0,1,0,1,0.0001
544,46,white-collar,divorced,tertiary,2166,870,1,0,unknown,0,1,0,1,0.0001
545,25,blue-collar,single,secondary,-247,633,1,0,unknown,0,1,0,1,0.0001
546,28,technician,single,tertiary,-123,690,1,0,unknown,0,0,1,1,0.0001
547,33,pink-collar,divorced,secondary,44,529,1,0,unknown,0,0,1,1,0.0001
548,32,white-collar,single,secondary,131,1152,2,0,unknown,0,1,1,1,0.0001
549,32,blue-collar,married,secondary,476,956,9,0,unknown,0,1,0,1,0.0001
550,47,technician,single,secondary,1101,957,3,0,unknown,0,1,0,1,0.0001
551,50,entrepreneur,married,tertiary,-168,1327,2,0,unknown,0,1,0,1,0.0001
552,27,technician,married,secondary,-392,228,2,0,unknown,0,1,0,1,0.0001
553,45,white-collar,married,secondary,524,808,1,0,unknown,0,1,0,1,0.0001
554,51,white-collar,single,secondary,895,638,2,0,unknown,0,0,0,1,0.0001
555,36,white-collar,married,secondary,212,1201,6,0,unknown,0,1,1,1,0.0001
556,51,self-employed,married,secondary,95,1309,4,0,unknown,0,1,0,1,0.0001
557,33,pink-collar,single,tertiary,395,1359,6,0,unknown,0,1,0,1,0.0001
558,59,technician,married,secondary,135,416,4,0,unknown,0,1,1,1,0.0001
559,38,entrepreneur,married,tertiary,0,532,2,0,unknown,0,0,0,1,0.0001
560,40,pink-collar,married,secondary,471,430,4,0,unknown,0,1,0,1,0.0001
561,51,blue-collar,married,primary,603,853,2,0,unknown,0,1,0,1,0.0001
562,41,entrepreneur,single,secondary,663,1204,1,0,unknown,0,0,0,1,0.0001
563,38,entrepreneur,married,secondary,593,1484,24,0,unknown,0,1,1,1,0.0001
564,31,white-collar,married,tertiary,1224,1441,2,0,unknown,0,1,1,1,0.0001
565,28,white-collar,single,secondary,2,454,1,0,unknown,0,1,0,1,0.0001
566,41,blue-collar,married,secondary,720,651,1,0,unknown,1,0,1,1,0.0001
567,33,white-collar,divorced,tertiary,990,1491,2,0,unknown,0,1,0,1,0.0001
568,25,other,single,secondary,1747,903,1,0,unknown,0,1,0,1,0.0001
569,45,white-collar,divorced,secondary,59,873,8,0,unknown,0,1,0,1,0.0001
570,31,blue-collar,married,primary,33,901,2,0,unknown,0,1,0,1,0.0001
571,28,pink-collar,single,secondary,340,821,2,0,unknown,0,1,0,1,0.0001
572,49,technician,divorced,secondary,305,367,2,0,unknown,0,0,0,1,0.0001
573,25,pink-collar,married,secondary,0,458,9,0,unknown,0,1,0,1,0.0001
574,28,other,single,tertiary,497,1602,6,0,unknown,0,1,0,1,0.0001
575,54,other,married,secondary,1371,1492,2,0,unknown,0,0,0,1,0.0001
576,28,technician,single,tertiary,1628,1422,2,0,unknown,0,1,0,1,0.0001
577,27,technician,single,tertiary,372,728,2,0,unknown,0,1,1,1,0.0001
578,49,blue-collar,single,primary,566,979,2,0,unknown,0,1,0,1,0.0001
579,53,blue-collar,married,primary,343,616,5,0,unknown,0,1,0,1,0.0001
580,26,technician,single,secondary,941,784,1,0,unknown,0,0,1,1,0.0001
581,37,pink-collar,married,secondary,775,1000,1,0,unknown,0,0,1,1,0.0001
582,34,blue-collar,single,secondary,1759,695,1,0,unknown,0,0,1,1,0.0001
583,51,other,married,primary,1495,1946,4,0,unknown,0,0,0,1,0.0001
584,39,pink-collar,married,secondary,1444,362,8,0,unknown,0,0,0,1,0.0001
585,35,technician,single,tertiary,470,743,13,0,unknown,0,1,0,1,0.0001
586,51,other,married,primary,1162,2015,1,0,unknown,0,1,0,1,0.0001
587,30,white-collar,single,tertiary,2,1031,8,0,unknown,0,1,1,1,0.0001
588,42,blue-collar,single,primary,1628,590,8,0,unknown,0,1,0,1,0.0001
589,54,white-collar,married,secondary,1134,1330,3,0,unknown,0,1,0,1,0.0001
590,51,blue-collar,married,primary,0,946,3,0,unknown,0,1,1,1,0.0001
591,57,other,divorced,primary,63,1448,17,0,unknown,0,0,1,1,0.0001
592,30,white-collar,married,tertiary,1221,279,4,0,unknown,0,1,0,1,0.0001
593,37,blue-collar,single,secondary,5024,661,4,0,unknown,0,0,1,1,0.0001
594,39,technician,married,secondary,10685,1369,9,0,unknown,0,1,0,1,0.0001
595,35,technician,married,tertiary,1629,653,4,0,unknown,0,0,0,1,0.0001
596,48,white-collar,married,secondary,268,458,7,0,unknown,0,1,0,1,0.0001
597,31,white-collar,married,tertiary,0,664,8,0,unknown,0,1,1,1,0.0001
598,35,self-employed,married,secondary,5613,699,3,0,unknown,0,1,0,1,0.0001
599,48,pink-collar,married,secondary,513,939,3,0,unknown,0,0,1,1,0.0001
600,53,pink-collar,married,primary,362,1169,2,0,unknown,0,0,0,1,0.0001
601,27,technician,single,secondary,3933,837,3,0,unknown,0,0,0,1,0.0001
602,55,technician,married,secondary,3899,596,4,0,unknown,0,1,0,1,0.0001
603,40,pink-collar,married,secondary,473,383,3,0,unknown,0,1,0,1,0.0001
604,40,self-employed,single,tertiary,1616,1009,7,0,unknown,0,0,0,1,0.0001
605,38,blue-collar,divorced,secondary,1817,1096,4,0,unknown,0,1,0,1,0.0001
606,54,other,single,secondary,129,867,2,0,unknown,0,0,1,1,0.0001
607,54,technician,married,secondary,1938,551,3,0,unknown,0,0,1,1,0.0001
608,50,white-collar,single,secondary,133,890,4,0,unknown,0,0,0,1,0.0001
609,48,white-collar,divorced,tertiary,2263,874,2,0,unknown,0,0,0,1,0.0001
610,41,pink-collar,married,unknown,1538,710,2,0,unknown,0,0,0,1,0.0001
611,51,blue-collar,divorced,primary,5,600,2,0,unknown,0,0,0,1,0.0001
612,42,technician,single,tertiary,2625,2516,2,0,unknown,0,0,0,1,0.0001
613,58,other,divorced,secondary,1080,1058,2,0,unknown,0,1,0,1,0.0001
614,47,other,married,secondary,312,884,1,0,unknown,0,0,0,1,0.0001
615,58,white-collar,married,secondary,145,616,13,0,unknown,0,1,0,1,0.0001
616,41,blue-collar,married,secondary,-190,808,3,0,unknown,0,0,1,1,0.0001
617,50,white-collar,married,secondary,2678,1011,6,0,unknown,0,0,0,1,0.0001
618,46,pink-collar,married,secondary,271,1013,29,0,unknown,0,1,0,1,0.0001
619,44,blue-collar,married,secondary,0,684,2,0,unknown,0,0,0,1,0.0001
620,36,pink-collar,married,secondary,0,843,2,0,unknown,0,0,0,1,0.0001
621,58,white-collar,divorced,secondary,3161,542,2,0,unknown,0,0,0,1,0.0001
622,44,other,single,primary,-4,788,2,0,unknown,1,0,1,1,0.0001
623,49,entrepreneur,divorced,unknown,-701,988,2,0,unknown,1,1,0,1,0.0001
624,55,white-collar,married,tertiary,-375,814,2,0,unknown,0,0,0,1,0.0001
625,52,other,married,primary,959,694,2,0,unknown,0,0,0,1,0.0001
626,60,other,divorced,secondary,1091,441,5,0,unknown,0,0,0,1,0.0001
627,41,pink-collar,married,unknown,-1,1171,4,0,unknown,1,0,1,1,0.0001
628,36,white-collar,married,tertiary,96,729,4,0,unknown,0,0,0,1,0.0001
629,41,blue-collar,divorced,primary,0,509,2,0,unknown,0,0,0,1,0.0001
